episode,global_step,episode_step,reward,episode_reward_so_far,true_policy,predator_a_action,predator_b_action
467,4103,8,-1.0,-8.0,chase_y,1,3
467,4104,9,-1.0,-9.0,chase_y,4,2
467,4105,10,-1.0,-10.0,chase_y,1,4
467,4106,11,-1.0,-11.0,chase_y,3,2
467,4107,12,-1.0,-12.0,chase_y,4,4
467,4108,13,-1.0,-13.0,chase_y,1,0
467,4109,14,99.0,86.0,chase_y,4,4
468,4110,1,-1.0,-1.0,chase_y,4,1
468,4111,2,-1.0,-2.0,chase_y,4,1
468,4112,3,-1.0,-3.0,chase_y,4,1
468,4113,4,-1.0,-4.0,chase_y,4,1
468,4114,5,-1.0,-5.0,chase_y,1,1
468,4115,6,-1.0,-6.0,chase_y,4,1
468,4116,7,-1.0,-7.0,chase_y,4,1
468,4117,8,-1.0,-8.0,chase_y,2,0
468,4118,9,99.0,91.0,chase_y,1,3
469,4119,1,-1.0,-1.0,chase_y,3,1
469,4120,2,-1.0,-2.0,chase_y,3,3
469,4121,3,-1.0,-3.0,chase_y,2,4
469,4122,4,99.0,96.0,chase_y,3,1
470,4123,1,-1.0,-1.0,chase_y,4,4
470,4124,2,-1.0,-2.0,chase_y,4,4
470,4125,3,-1.0,-3.0,chase_y,4,4
470,4126,4,-1.0,-4.0,chase_y,2,4
470,4127,5,-1.0,-5.0,chase_y,2,2
470,4128,6,-1.0,-6.0,chase_y,2,4
470,4129,7,-1.0,-7.0,chase_y,2,2
470,4130,8,99.0,92.0,chase_y,2,4
471,4131,1,-1.0,-1.0,chase_y,1,4
471,4132,2,-1.0,-2.0,chase_y,1,1
471,4133,3,-1.0,-3.0,chase_y,2,4
471,4134,4,-1.0,-4.0,chase_y,3,1
471,4135,5,-1.0,-5.0,chase_y,1,4
471,4136,6,-1.0,-6.0,chase_y,2,4
471,4137,7,-1.0,-7.0,chase_y,3,1
471,4138,8,99.0,92.0,chase_y,2,0
472,4139,1,-1.0,-1.0,chase_y,2,2
472,4140,2,-1.0,-2.0,chase_y,2,2
472,4141,3,-1.0,-3.0,chase_y,4,2
472,4142,4,-1.0,-4.0,chase_y,1,4
472,4143,5,-1.0,-5.0,chase_y,2,2
472,4144,6,-1.0,-6.0,chase_y,3,2
472,4145,7,-1.0,-7.0,chase_y,2,2
472,4146,8,-1.0,-8.0,chase_y,1,2
472,4147,9,-1.0,-9.0,chase_y,3,3
472,4148,10,-1.0,-10.0,chase_y,1,2
472,4149,11,99.0,89.0,chase_y,1,2
473,4150,1,-1.0,-1.0,chase_y,3,1
473,4151,2,-1.0,-2.0,chase_y,2,1
473,4152,3,-1.0,-3.0,chase_y,2,1
473,4153,4,-1.0,-4.0,chase_y,2,1
473,4154,5,-1.0,-5.0,chase_y,2,1
473,4155,6,-1.0,-6.0,chase_y,2,3
473,4156,7,99.0,93.0,chase_y,2,3
474,4157,1,-1.0,-1.0,chase_y,1,4
474,4158,2,-1.0,-2.0,chase_y,1,1
474,4159,3,-1.0,-3.0,chase_y,1,4
474,4160,4,-1.0,-4.0,chase_y,1,1
474,4161,5,-1.0,-5.0,chase_y,1,4
474,4162,6,-1.0,-6.0,chase_y,1,1
474,4163,7,-1.0,-7.0,chase_y,1,4
474,4164,8,99.0,92.0,chase_y,1,1
475,4165,1,-1.0,-1.0,chase_y,4,1
475,4166,2,-1.0,-2.0,chase_y,4,1
475,4167,3,-1.0,-3.0,chase_y,4,4
475,4168,4,-1.0,-4.0,chase_y,1,1
475,4169,5,-1.0,-5.0,chase_y,1,1
475,4170,6,-1.0,-6.0,chase_y,2,4
475,4171,7,-1.0,-7.0,chase_y,3,1
475,4172,8,99.0,92.0,chase_y,2,4
476,4173,1,-1.0,-1.0,chase_y,4,4
476,4174,2,-1.0,-2.0,chase_y,4,4
476,4175,3,-1.0,-3.0,chase_y,4,4
476,4176,4,-1.0,-4.0,chase_y,4,4
476,4177,5,-1.0,-5.0,chase_y,4,1
476,4178,6,-1.0,-6.0,chase_y,4,4
476,4179,7,-1.0,-7.0,chase_y,4,1
476,4180,8,-1.0,-8.0,chase_y,4,4
476,4181,9,-1.0,-9.0,chase_y,1,1
476,4182,10,-1.0,-10.0,chase_y,2,1
476,4183,11,-1.0,-11.0,chase_y,4,1
476,4184,12,-1.0,-12.0,chase_y,2,4
476,4185,13,99.0,87.0,chase_y,2,0
477,4186,1,-1.0,-1.0,chase_y,2,4
477,4187,2,-1.0,-2.0,chase_y,2,1
477,4188,3,-1.0,-3.0,chase_y,2,4
477,4189,4,-1.0,-4.0,chase_y,3,1
477,4190,5,-1.0,-5.0,chase_y,2,1
477,4191,6,-1.0,-6.0,chase_y,2,4
477,4192,7,-1.0,-7.0,chase_y,3,1
477,4193,8,-1.0,-8.0,chase_y,2,4
477,4194,9,-1.0,-9.0,chase_y,3,1
477,4195,10,99.0,90.0,chase_y,3,0
478,4196,1,-1.0,-1.0,chase_y,2,3
478,4197,2,-1.0,-2.0,chase_y,3,3
478,4198,3,-1.0,-3.0,chase_y,3,3
478,4199,4,-1.0,-4.0,chase_y,2,2
478,4200,5,-1.0,-5.0,chase_x,3,2
478,4201,6,-1.0,-6.0,chase_x,3,2
478,4202,7,-1.0,-7.0,chase_x,3,2
478,4203,8,-1.0,-8.0,chase_x,3,2
478,4204,9,-1.0,-9.0,chase_x,2,3
478,4205,10,-1.0,-10.0,chase_x,4,3
478,4206,11,-1.0,-11.0,chase_x,2,2
478,4207,12,99.0,88.0,chase_x,4,2
479,4208,1,-1.0,-1.0,chase_x,1,1
479,4209,2,-1.0,-2.0,chase_x,1,1
479,4210,3,-1.0,-3.0,chase_x,1,1
479,4211,4,-1.0,-4.0,chase_x,1,1
479,4212,5,-1.0,-5.0,chase_x,1,1
479,4213,6,-1.0,-6.0,chase_x,4,1
479,4214,7,-1.0,-7.0,chase_x,4,4
479,4215,8,99.0,92.0,chase_x,4,4
480,4216,1,-1.0,-1.0,chase_x,3,3
480,4217,2,-1.0,-2.0,chase_x,3,1
480,4218,3,-1.0,-3.0,chase_x,3,3
480,4219,4,-1.0,-4.0,chase_x,1,1
480,4220,5,-1.0,-5.0,chase_x,1,3
480,4221,6,99.0,94.0,chase_x,1,1
481,4222,1,-1.0,-1.0,chase_x,4,4
481,4223,2,-1.0,-2.0,chase_x,2,4
481,4224,3,-1.0,-3.0,chase_x,2,4
481,4225,4,-1.0,-4.0,chase_x,2,2
481,4226,5,99.0,95.0,chase_x,4,1
482,4227,1,99.0,99.0,chase_x,3,3
483,4228,1,-1.0,-1.0,chase_x,2,4
483,4229,2,-1.0,-2.0,chase_x,2,4
483,4230,3,-1.0,-3.0,chase_x,2,2
483,4231,4,-1.0,-4.0,chase_x,2,4
483,4232,5,-1.0,-5.0,chase_x,3,4
483,4233,6,-1.0,-6.0,chase_x,3,2
483,4234,7,-1.0,-7.0,chase_x,2,2
483,4235,8,-1.0,-8.0,chase_x,1,4
483,4236,9,-1.0,-9.0,chase_x,3,2
483,4237,10,99.0,90.0,chase_x,1,2
484,4238,1,-1.0,-1.0,chase_x,2,3
484,4239,2,-1.0,-2.0,chase_x,2,3
484,4240,3,-1.0,-3.0,chase_x,4,3
484,4241,4,-1.0,-4.0,chase_x,4,3
484,4242,5,-1.0,-5.0,chase_x,4,3
484,4243,6,-1.0,-6.0,chase_x,2,2
484,4244,7,99.0,93.0,chase_x,4,0
485,4245,1,-1.0,-1.0,chase_x,1,3
485,4246,2,-1.0,-2.0,chase_x,1,2
485,4247,3,-1.0,-3.0,chase_x,4,2
485,4248,4,-1.0,-4.0,chase_x,1,3
485,4249,5,-2.0,-6.0,chase_x,4,2
485,4250,6,-1.0,-7.0,chase_x,1,3
485,4251,7,-1.0,-8.0,chase_x,4,2
485,4252,8,-1.0,-9.0,chase_x,1,3
485,4253,9,-1.0,-10.0,chase_x,1,2
485,4254,10,-1.0,-11.0,chase_x,1,1
485,4255,11,-1.0,-12.0,chase_x,4,2
485,4256,12,-1.0,-13.0,chase_x,1,3
485,4257,13,99.0,86.0,chase_x,4,0
486,4258,1,-1.0,-1.0,chase_x,4,4
486,4259,2,-1.0,-2.0,chase_x,4,4
486,4260,3,-1.0,-3.0,chase_x,4,4
486,4261,4,-1.0,-4.0,chase_x,4,4
486,4262,5,-1.0,-5.0,chase_x,4,4
486,4263,6,-1.0,-6.0,chase_x,4,2
486,4264,7,99.0,93.0,chase_x,4,4
487,4265,1,-1.0,-1.0,chase_x,2,2
487,4266,2,-1.0,-2.0,chase_x,3,2
487,4267,3,-1.0,-3.0,chase_x,3,2
487,4268,4,-1.0,-4.0,chase_x,3,3
487,4269,5,-1.0,-5.0,chase_x,2,2
487,4270,6,-1.0,-6.0,chase_x,3,3
487,4271,7,-1.0,-7.0,chase_x,2,2
487,4272,8,-1.0,-8.0,chase_x,4,3
487,4273,9,-1.0,-9.0,chase_x,1,3
487,4274,10,-1.0,-10.0,chase_x,2,2
487,4275,11,-1.0,-11.0,chase_x,4,2
487,4276,12,-1.0,-12.0,chase_x,1,3
487,4277,13,99.0,87.0,chase_x,1,2
488,4278,1,-1.0,-1.0,chase_x,3,2
488,4279,2,-1.0,-2.0,chase_x,3,2
488,4280,3,-1.0,-3.0,chase_x,1,2
488,4281,4,-1.0,-4.0,chase_x,1,2
488,4282,5,-1.0,-5.0,chase_x,1,2
488,4283,6,-1.0,-6.0,chase_x,1,2
488,4284,7,-1.0,-7.0,chase_x,1,1
488,4285,8,-1.0,-8.0,chase_x,3,2
488,4286,9,-1.0,-9.0,chase_x,1,2
488,4287,10,-1.0,-10.0,chase_x,1,4
488,4288,11,-1.0,-11.0,chase_x,3,3
488,4289,12,99.0,88.0,chase_x,1,1
489,4290,1,-1.0,-1.0,chase_x,2,3
489,4291,2,-1.0,-2.0,chase_x,2,3
489,4292,3,-1.0,-3.0,chase_x,2,2
489,4293,4,-1.0,-4.0,chase_x,2,2
489,4294,5,-1.0,-5.0,chase_x,4,2
489,4295,6,-1.0,-6.0,chase_x,4,2
489,4296,7,-1.0,-7.0,chase_x,1,2
489,4297,8,-1.0,-8.0,chase_x,1,1
489,4298,9,-1.0,-9.0,chase_x,4,4
489,4299,10,-1.0,-10.0,chase_x,4,0
489,4300,11,-1.0,-11.0,chase_y,1,1
489,4301,12,-1.0,-12.0,chase_y,2,1
489,4302,13,-1.0,-13.0,chase_y,4,3
489,4303,14,-1.0,-14.0,chase_y,2,3
489,4304,15,99.0,85.0,chase_y,2,2
490,4305,1,-1.0,-1.0,chase_y,1,1
490,4306,2,-1.0,-2.0,chase_y,4,1
490,4307,3,-1.0,-3.0,chase_y,4,1
490,4308,4,-1.0,-4.0,chase_y,2,1
490,4309,5,-1.0,-5.0,chase_y,2,4
490,4310,6,-1.0,-6.0,chase_y,3,1
490,4311,7,-1.0,-7.0,chase_y,2,4
490,4312,8,-1.0,-8.0,chase_y,4,4
490,4313,9,-1.0,-9.0,chase_y,2,4
490,4314,10,-1.0,-10.0,chase_y,2,0
490,4315,11,99.0,89.0,chase_y,2,0
491,4316,1,-1.0,-1.0,chase_y,3,2
491,4317,2,-1.0,-2.0,chase_y,1,2
491,4318,3,-1.0,-3.0,chase_y,1,2
491,4319,4,-1.0,-4.0,chase_y,1,2
491,4320,5,-1.0,-5.0,chase_y,4,2
491,4321,6,-1.0,-6.0,chase_y,1,3
491,4322,7,-1.0,-7.0,chase_y,1,3
491,4323,8,99.0,92.0,chase_y,4,2
492,4324,1,-1.0,-1.0,chase_y,4,2
492,4325,2,-1.0,-2.0,chase_y,4,4
492,4326,3,-1.0,-3.0,chase_y,4,2
492,4327,4,99.0,96.0,chase_y,4,4
493,4328,1,-1.0,-1.0,chase_y,3,3
493,4329,2,-1.0,-2.0,chase_y,3,3
493,4330,3,-1.0,-3.0,chase_y,3,2
493,4331,4,-1.0,-4.0,chase_y,1,1
493,4332,5,-1.0,-5.0,chase_y,3,1
493,4333,6,-1.0,-6.0,chase_y,3,1
493,4334,7,-1.0,-7.0,chase_y,4,2
493,4335,8,-1.0,-8.0,chase_y,4,4
493,4336,9,99.0,91.0,chase_y,4,0
494,4337,1,-1.0,-1.0,chase_y,3,1
494,4338,2,-1.0,-2.0,chase_y,3,1
494,4339,3,-1.0,-3.0,chase_y,3,0
494,4340,4,-1.0,-4.0,chase_y,3,2
494,4341,5,-1.0,-5.0,chase_y,3,1
494,4342,6,-1.0,-6.0,chase_y,3,3
494,4343,7,99.0,93.0,chase_y,3,0
495,4344,1,-1.0,-1.0,chase_y,3,2
495,4345,2,-1.0,-2.0,chase_y,1,2
495,4346,3,-1.0,-3.0,chase_y,1,2
495,4347,4,-1.0,-4.0,chase_y,1,2
495,4348,5,-1.0,-5.0,chase_y,1,2
495,4349,6,-1.0,-6.0,chase_y,1,2
495,4350,7,-1.0,-7.0,chase_y,1,2
495,4351,8,99.0,92.0,chase_y,1,3
496,4352,1,-1.0,-1.0,chase_y,1,1
496,4353,2,-1.0,-2.0,chase_y,1,1
496,4354,3,-1.0,-3.0,chase_y,1,1
496,4355,4,-1.0,-4.0,chase_y,4,2
496,4356,5,-1.0,-5.0,chase_y,4,1
496,4357,6,-1.0,-6.0,chase_y,4,4
496,4358,7,99.0,93.0,chase_y,1,0
497,4359,1,-1.0,-1.0,chase_y,2,2
497,4360,2,-1.0,-2.0,chase_y,2,2
497,4361,3,-1.0,-3.0,chase_y,2,2
497,4362,4,-1.0,-4.0,chase_y,2,2
497,4363,5,-1.0,-5.0,chase_y,2,2
497,4364,6,-1.0,-6.0,chase_y,3,3
497,4365,7,-1.0,-7.0,chase_y,2,2
497,4366,8,-1.0,-8.0,chase_y,1,3
497,4367,9,-1.0,-9.0,chase_y,3,3
497,4368,10,99.0,90.0,chase_y,4,2
498,4369,1,-1.0,-1.0,chase_y,2,2
498,4370,2,-1.0,-2.0,chase_y,4,2
498,4371,3,-1.0,-3.0,chase_y,4,4
498,4372,4,-1.0,-4.0,chase_y,4,4
498,4373,5,-1.0,-5.0,chase_y,2,2
498,4374,6,-1.0,-6.0,chase_y,2,2
498,4375,7,99.0,93.0,chase_y,2,2
499,4376,1,-1.0,-1.0,chase_y,4,3
499,4377,2,-1.0,-2.0,chase_y,4,4
499,4378,3,-1.0,-3.0,chase_y,4,3
499,4379,4,99.0,96.0,chase_y,2,3
500,4380,1,-1.0,-1.0,chase_y,4,2
500,4381,2,-1.0,-2.0,chase_y,4,2
500,4382,3,-1.0,-3.0,chase_y,4,2
500,4383,4,-1.0,-4.0,chase_y,4,2
500,4384,5,-1.0,-5.0,chase_y,4,4
500,4385,6,-1.0,-6.0,chase_y,1,2
500,4386,7,-1.0,-7.0,chase_y,1,4
500,4387,8,-1.0,-8.0,chase_y,1,4
500,4388,9,-1.0,-9.0,chase_y,1,4
500,4389,10,-1.0,-10.0,chase_y,1,3
500,4390,11,-1.0,-11.0,chase_y,1,2
500,4391,12,-1.0,-12.0,chase_y,1,0
500,4392,13,99.0,87.0,chase_y,1,1
501,4393,1,-1.0,-1.0,chase_y,4,1
501,4394,2,-1.0,-2.0,chase_y,4,0
501,4395,3,-1.0,-3.0,chase_y,2,3
501,4396,4,-1.0,-4.0,chase_y,4,0
501,4397,5,-1.0,-5.0,chase_y,2,2
501,4398,6,-1.0,-6.0,chase_y,4,4
501,4399,7,-1.0,-7.0,chase_y,2,2
501,4400,8,-1.0,-8.0,chase_x,2,4
501,4401,9,-1.0,-9.0,chase_x,3,4
501,4402,10,-1.0,-10.0,chase_x,2,4
501,4403,11,99.0,89.0,chase_x,1,4
502,4404,1,99.0,99.0,chase_x,3,3
503,4405,1,-1.0,-1.0,chase_x,2,3
503,4406,2,-1.0,-2.0,chase_x,2,2
503,4407,3,-1.0,-3.0,chase_x,2,3
503,4408,4,-1.0,-4.0,chase_x,2,2
503,4409,5,-1.0,-5.0,chase_x,4,3
503,4410,6,-1.0,-6.0,chase_x,4,2
503,4411,7,-1.0,-7.0,chase_x,4,2
503,4412,8,-1.0,-8.0,chase_x,2,2
503,4413,9,-1.0,-9.0,chase_x,4,2
503,4414,10,-1.0,-10.0,chase_x,4,2
503,4415,11,-1.0,-11.0,chase_x,1,3
503,4416,12,-1.0,-12.0,chase_x,4,4
503,4417,13,99.0,87.0,chase_x,1,3
504,4418,1,-1.0,-1.0,chase_x,2,3
504,4419,2,-1.0,-2.0,chase_x,2,1
504,4420,3,-1.0,-3.0,chase_x,2,2
504,4421,4,-1.0,-4.0,chase_x,3,1
504,4422,5,99.0,95.0,chase_x,2,0
505,4423,1,-1.0,-1.0,chase_x,2,4
505,4424,2,-1.0,-2.0,chase_x,3,4
505,4425,3,99.0,97.0,chase_x,3,0
506,4426,1,-1.0,-1.0,chase_x,4,2
506,4427,2,-1.0,-2.0,chase_x,4,2
506,4428,3,-1.0,-3.0,chase_x,4,2
506,4429,4,-1.0,-4.0,chase_x,4,2
506,4430,5,-1.0,-5.0,chase_x,4,2
506,4431,6,-1.0,-6.0,chase_x,4,4
506,4432,7,99.0,93.0,chase_x,4,4
507,4433,1,-1.0,-1.0,chase_x,1,3
507,4434,2,-1.0,-2.0,chase_x,1,3
507,4435,3,-1.0,-3.0,chase_x,1,1
507,4436,4,99.0,96.0,chase_x,1,1
508,4437,1,-1.0,-1.0,chase_x,3,1
508,4438,2,-1.0,-2.0,chase_x,1,1
508,4439,3,-1.0,-3.0,chase_x,3,1
508,4440,4,-1.0,-4.0,chase_x,2,1
508,4441,5,-1.0,-5.0,chase_x,2,1
508,4442,6,-1.0,-6.0,chase_x,3,1
508,4443,7,-1.0,-7.0,chase_x,2,1
508,4444,8,99.0,92.0,chase_x,2,3
509,4445,1,-1.0,-1.0,chase_x,1,4
509,4446,2,-1.0,-2.0,chase_x,1,4
509,4447,3,-1.0,-3.0,chase_x,1,4
509,4448,4,-1.0,-4.0,chase_x,1,4
509,4449,5,-1.0,-5.0,chase_x,1,1
509,4450,6,-1.0,-6.0,chase_x,4,4
509,4451,7,-1.0,-7.0,chase_x,1,1
509,4452,8,99.0,92.0,chase_x,4,4
510,4453,1,-1.0,-1.0,chase_x,3,2
510,4454,2,-1.0,-2.0,chase_x,3,2
510,4455,3,-1.0,-3.0,chase_x,3,2
510,4456,4,-1.0,-4.0,chase_x,3,2
510,4457,5,-1.0,-5.0,chase_x,3,2
510,4458,6,-1.0,-6.0,chase_x,3,2
510,4459,7,-1.0,-7.0,chase_x,3,4
510,4460,8,-1.0,-8.0,chase_x,3,0
510,4461,9,-1.0,-9.0,chase_x,1,4
510,4462,10,-1.0,-10.0,chase_x,1,1
510,4463,11,99.0,89.0,chase_x,2,0
511,4464,1,-1.0,-1.0,chase_x,2,2
511,4465,2,-1.0,-2.0,chase_x,4,2
511,4466,3,-1.0,-3.0,chase_x,4,2
511,4467,4,-1.0,-4.0,chase_x,2,2
511,4468,5,-1.0,-5.0,chase_x,2,2
511,4469,6,-1.0,-6.0,chase_x,2,2
511,4470,7,-1.0,-7.0,chase_x,4,2
511,4471,8,-1.0,-8.0,chase_x,4,3
511,4472,9,-1.0,-9.0,chase_x,4,2
511,4473,10,-1.0,-10.0,chase_x,1,2
511,4474,11,-1.0,-11.0,chase_x,4,0
511,4475,12,-1.0,-12.0,chase_x,1,0
511,4476,13,-1.0,-13.0,chase_x,4,0
511,4477,14,99.0,86.0,chase_x,3,3
512,4478,1,-1.0,-1.0,chase_x,4,2
512,4479,2,-1.0,-2.0,chase_x,1,3
512,4480,3,-1.0,-3.0,chase_x,1,3
512,4481,4,-1.0,-4.0,chase_x,4,2
512,4482,5,99.0,95.0,chase_x,3,2
513,4483,1,-1.0,-1.0,chase_x,1,1
513,4484,2,-1.0,-2.0,chase_x,1,1
513,4485,3,-1.0,-3.0,chase_x,1,1
513,4486,4,-1.0,-4.0,chase_x,1,1
513,4487,5,-1.0,-5.0,chase_x,0,1
513,4488,6,-1.0,-6.0,chase_x,4,1
513,4489,7,-1.0,-7.0,chase_x,3,2
513,4490,8,-1.0,-8.0,chase_x,2,2
513,4491,9,99.0,91.0,chase_x,3,4
514,4492,1,99.0,99.0,chase_x,2,4
515,4493,1,-1.0,-1.0,chase_x,3,1
515,4494,2,-1.0,-2.0,chase_x,3,3
515,4495,3,-1.0,-3.0,chase_x,3,3
515,4496,4,-1.0,-4.0,chase_x,3,3
515,4497,5,-1.0,-5.0,chase_x,3,0
515,4498,6,-1.0,-6.0,chase_x,3,0
515,4499,7,-1.0,-7.0,chase_x,3,0
515,4500,8,-1.0,-8.0,chase_y,2,3
515,4501,9,-1.0,-9.0,chase_y,2,3
515,4502,10,-1.0,-10.0,chase_y,4,2
515,4503,11,-1.0,-11.0,chase_y,1,2
515,4504,12,-1.0,-12.0,chase_y,4,3
515,4505,13,-1.0,-13.0,chase_y,4,2
515,4506,14,-1.0,-14.0,chase_y,3,3
515,4507,15,-1.0,-15.0,chase_y,1,2
515,4508,16,-1.0,-16.0,chase_y,4,4
515,4509,17,-1.0,-17.0,chase_y,1,0
515,4510,18,99.0,82.0,chase_y,4,3
516,4511,1,-1.0,-1.0,chase_y,1,2
516,4512,2,-1.0,-2.0,chase_y,1,2
516,4513,3,-1.0,-3.0,chase_y,1,4
516,4514,4,-1.0,-4.0,chase_y,3,2
516,4515,5,-1.0,-5.0,chase_y,1,4
516,4516,6,-1.0,-6.0,chase_y,3,2
516,4517,7,99.0,93.0,chase_y,1,0
517,4518,1,-1.0,-1.0,chase_y,1,3
517,4519,2,-1.0,-2.0,chase_y,4,3
517,4520,3,-1.0,-3.0,chase_y,4,2
517,4521,4,-1.0,-4.0,chase_y,1,0
517,4522,5,-1.0,-5.0,chase_y,1,3
517,4523,6,-1.0,-6.0,chase_y,1,1
517,4524,7,99.0,93.0,chase_y,3,3
518,4525,1,-1.0,-1.0,chase_y,2,4
518,4526,2,-1.0,-2.0,chase_y,2,4
518,4527,3,-1.0,-3.0,chase_y,3,4
518,4528,4,-1.0,-4.0,chase_y,3,4
518,4529,5,-1.0,-5.0,chase_y,2,2
518,4530,6,-1.0,-6.0,chase_y,2,2
518,4531,7,-1.0,-7.0,chase_y,3,2
518,4532,8,-1.0,-8.0,chase_y,3,3
518,4533,9,-1.0,-9.0,chase_y,2,0
518,4534,10,-1.0,-10.0,chase_y,3,3
518,4535,11,-1.0,-11.0,chase_y,2,4
518,4536,12,-1.0,-12.0,chase_y,2,4
518,4537,13,-1.0,-13.0,chase_y,2,2
518,4538,14,-1.0,-14.0,chase_y,1,4
518,4539,15,99.0,85.0,chase_y,3,0
519,4540,1,-1.0,-1.0,chase_y,1,4
519,4541,2,-1.0,-2.0,chase_y,1,4
519,4542,3,-1.0,-3.0,chase_y,1,1
519,4543,4,-1.0,-4.0,chase_y,3,4
519,4544,5,-1.0,-5.0,chase_y,3,4
519,4545,6,-1.0,-6.0,chase_y,3,1
519,4546,7,-1.0,-7.0,chase_y,3,1
519,4547,8,-1.0,-8.0,chase_y,3,4
519,4548,9,-1.0,-9.0,chase_y,2,4
519,4549,10,99.0,90.0,chase_y,3,4
520,4550,1,-1.0,-1.0,chase_y,2,4
520,4551,2,-1.0,-2.0,chase_y,2,2
520,4552,3,-1.0,-3.0,chase_y,2,4
520,4553,4,-1.0,-4.0,chase_y,2,4
520,4554,5,-1.0,-5.0,chase_y,2,4
520,4555,6,-1.0,-6.0,chase_y,3,2
520,4556,7,-1.0,-7.0,chase_y,2,2
520,4557,8,-1.0,-8.0,chase_y,1,3
520,4558,9,99.0,91.0,chase_y,1,3
521,4559,1,-1.0,-1.0,chase_y,4,4
521,4560,2,-1.0,-2.0,chase_y,4,4
521,4561,3,-1.0,-3.0,chase_y,4,2
521,4562,4,-1.0,-4.0,chase_y,4,2
521,4563,5,-1.0,-5.0,chase_y,4,4
521,4564,6,-1.0,-6.0,chase_y,2,4
521,4565,7,-1.0,-7.0,chase_y,2,2
521,4566,8,-1.0,-8.0,chase_y,2,4
521,4567,9,-1.0,-9.0,chase_y,1,4
521,4568,10,-1.0,-10.0,chase_y,3,2
521,4569,11,-1.0,-11.0,chase_y,3,2
521,4570,12,-1.0,-12.0,chase_y,1,4
521,4571,13,-1.0,-13.0,chase_y,1,2
521,4572,14,99.0,86.0,chase_y,3,0
522,4573,1,-1.0,-1.0,chase_y,1,1
522,4574,2,-1.0,-2.0,chase_y,1,3
522,4575,3,-1.0,-3.0,chase_y,1,1
522,4576,4,-1.0,-4.0,chase_y,2,1
522,4577,5,-1.0,-5.0,chase_y,2,2
522,4578,6,-1.0,-6.0,chase_y,3,2
522,4579,7,99.0,93.0,chase_y,1,3
523,4580,1,-1.0,-1.0,chase_y,2,2
523,4581,2,-1.0,-2.0,chase_y,1,2
523,4582,3,-1.0,-3.0,chase_y,1,2
523,4583,4,-1.0,-4.0,chase_y,1,2
523,4584,5,-1.0,-5.0,chase_y,1,2
523,4585,6,-1.0,-6.0,chase_y,1,3
523,4586,7,-1.0,-7.0,chase_y,1,3
523,4587,8,-1.0,-8.0,chase_y,1,3
523,4588,9,-1.0,-9.0,chase_y,4,2
523,4589,10,99.0,90.0,chase_y,1,3
524,4590,1,-1.0,-1.0,chase_y,2,2
524,4591,2,-1.0,-2.0,chase_y,4,2
524,4592,3,-1.0,-3.0,chase_y,2,2
524,4593,4,-1.0,-4.0,chase_y,2,2
524,4594,5,-1.0,-5.0,chase_y,3,2
524,4595,6,-1.0,-6.0,chase_y,4,2
524,4596,7,-1.0,-7.0,chase_y,1,2
524,4597,8,-1.0,-8.0,chase_y,4,2
524,4598,9,-1.0,-9.0,chase_y,1,4
524,4599,10,99.0,90.0,chase_y,1,0
525,4600,1,-1.0,-1.0,chase_x,3,3
525,4601,2,-1.0,-2.0,chase_x,1,3
525,4602,3,-1.0,-3.0,chase_x,1,3
525,4603,4,-1.0,-4.0,chase_x,1,3
525,4604,5,-1.0,-5.0,chase_x,4,1
525,4605,6,-1.0,-6.0,chase_x,4,0
525,4606,7,-1.0,-7.0,chase_x,1,1
525,4607,8,-1.0,-8.0,chase_x,4,0
525,4608,9,99.0,91.0,chase_x,2,3
526,4609,1,-1.0,-1.0,chase_x,3,3
526,4610,2,-1.0,-2.0,chase_x,3,3
526,4611,3,-1.0,-3.0,chase_x,3,2
526,4612,4,-1.0,-4.0,chase_x,3,3
526,4613,5,-1.0,-5.0,chase_x,3,2
526,4614,6,-1.0,-6.0,chase_x,3,3
526,4615,7,-1.0,-7.0,chase_x,1,2
526,4616,8,-1.0,-8.0,chase_x,3,3
526,4617,9,-1.0,-9.0,chase_x,4,2
526,4618,10,99.0,90.0,chase_x,1,2
527,4619,1,-1.0,-1.0,chase_x,3,3
527,4620,2,-1.0,-2.0,chase_x,3,3
527,4621,3,-1.0,-3.0,chase_x,3,3
527,4622,4,-1.0,-4.0,chase_x,1,3
527,4623,5,-1.0,-5.0,chase_x,1,3
527,4624,6,-1.0,-6.0,chase_x,1,3
527,4625,7,-1.0,-7.0,chase_x,1,2
527,4626,8,-1.0,-8.0,chase_x,1,4
527,4627,9,-1.0,-9.0,chase_x,1,1
527,4628,10,-1.0,-10.0,chase_x,1,4
527,4629,11,-1.0,-11.0,chase_x,3,0
527,4630,12,-1.0,-12.0,chase_x,3,0
527,4631,13,-1.0,-13.0,chase_x,1,0
527,4632,14,99.0,86.0,chase_x,3,0
528,4633,1,-1.0,-1.0,chase_x,2,2
528,4634,2,-1.0,-2.0,chase_x,4,2
528,4635,3,-1.0,-3.0,chase_x,1,3
528,4636,4,-1.0,-4.0,chase_x,2,2
528,4637,5,-1.0,-5.0,chase_x,1,0
528,4638,6,-1.0,-6.0,chase_x,1,1
528,4639,7,99.0,93.0,chase_x,1,0
529,4640,1,-1.0,-1.0,chase_x,3,3
529,4641,2,-1.0,-2.0,chase_x,3,3
529,4642,3,-1.0,-3.0,chase_x,3,3
529,4643,4,-1.0,-4.0,chase_x,3,3
